Issue_Sym_Id,Issue_Short_Nm,Status,Issue_Type_Cd
SOYO,SOYO GROUP INC,ACTIVE,Common Stock
SPAZ,SPATIALIZER AUDIO LABS INC,ACTIVE,Common Stock
SPBU,SPARE BACKUP INC,ACTIVE,Common Stock
SPCI,SPORTSNUTS INC,ACTIVE,Common Stock
SPCK,SUPERCLICK INC,ACTIVE,Common Stock
SPDV,SPACEDEV INC,ACTIVE,Common Stock
SPEH,SPEEDHAUL HLDGS NEW,ACTIVE,Common Stock
SPKL,SPICY PICKLE FRANCHS,ACTIVE,Common Stock
SPLI,SMITTEN PRESS LLL,ACTIVE,Common Stock
SPLT,SPATIALIGHT INC,ACTIVE,Common Stock
SPMI,SPEEDEMISSIONS INC,ACTIVE,Common Stock
SPND,SPINDLETOP O&G,ACTIVE,Common Stock
SPNG,SPONGETECH DELIVERY,ACTIVE,Common Stock
SPOM,SPO MEDICAL INC,ELIGIBLE,Common Stock
SPQS,SPORTSQUEST INC,ACTIVE,Common Stock
SPRG,SPRINGBANK RESOURCES,ACTIVE,Common Stock
SPUT,"SPUTNIK, INC.",ACTIVE,Common Stock
SPYP,SLOPESTYLE CORP,ACTIVE,Common Stock
SQUM,SEQUIAM CORP,ACTIVE,Common Stock
SRCH,SEARCHLIGHT MINE,ACTIVE,Common Stock
SRCN,SILICA RESOURCES CP,ACTIVE,Common Stock
SRCO,SPARTA COMM SERVICES,ACTIVE,Common Stock
SRDM,STANFORD MGMT LTD,ACTIVE,Common Stock
SRDP,STAR RESORTS DEVELOP,ACTIVE,Common Stock
SREA,SCORE ONE INC,ACTIVE,Common Stock
SRFDF,STARFIELD RES INC,ACTIVE,Ordinary Shares
SRGG,SURGE GLOBAL ENERGY,ACTIVE,Common Stock
SRKR,STRIKER ENERGY CORP.,ACTIVE,Common Stock
SRLM,STERLING MNG CO,ACTIVE,Common Stock
SRMC,SIERRA MONITOR CORP,ACTIVE,Common Stock
SRNN,SOUTHERN BANC CO INC,ACTIVE,Common Stock
SROE,SARATOGA RES INC,ACTIVE,Common Stock
SRRE,SUNRISE REAL EST GRP,ACTIVE,Common Stock
SRRL,STELLAR RESOURCES,ACTIVE,Common Stock
SRRY,SANCON RESOURCE RCVY,ACTIVE,Common Stock
SRVN,SOUND REVOLUTION INC,ACTIVE,Common Stock
SRYB,SURREY BANCORP (NC),ACTIVE,Common Stock
SSAU,SOUTHERN SAUCE CO,ACTIVE,Common Stock
SSEY,SOUTHERN STAR ENERGY,ACTIVE,Common Stock
SSFC,SOUTH STREET FIN CP,ACTIVE,Common Stock
SSFCP,SOUTH ST FNCL PFD A,ACTIVE,Preferred Stock
SSHC,SOUTHSHORE COMTY BK,ACTIVE,Common Stock
SSHO,SOUTH SHORE RESOURCE,ACTIVE,Common Stock
SSIN,SUPPORT SPAN INC,ACTIVE,Common Stock
SSKY,SEA 2 SKY CORP,ELIGIBLE,Common Stock
SSMG,SYSTEMS MGMT SOLUTNS,ACTIVE,Common Stock
SSOU,"SILICON SOUTH, INC.",ACTIVE,Common Stock
SSRC,SENTISEARCH INC,ACTIVE,Common Stock
SSUR,STATSURE DIAGNOSTIC,ACTIVE,Common Stock
SSVE,SUPPORTSAVE SOLUTION,ACTIVE,Common Stock
SSVG,STRATUS SVCS GRP INC,ACTIVE,Common Stock
SSWC,SPEECHSWITH INC CL A,ACTIVE,Common Stock
SSWM,SUB SURFACE WAST MGT,ACTIVE,Common Stock
STBI,STURGIS BANCORP (MI),ACTIVE,Common Stock
STCA,STATMON TECHS CP,ACTIVE,Common Stock
STCC,"STANDARD COMMERCE, I",ACTIVE,Common Stock
STDE,STANDARD ENERGY CORP,ACTIVE,Common Stock
STDR,STANDARD DRILLING,ACTIVE,Common Stock
STHK,STARTECH ENVIR CORP,ACTIVE,Common Stock
STHL,SYNTHENOL INC.,ACTIVE,Common Stock
STIV,STARINVEST GROUP INC,ACTIVE,Common Stock
STIY,STINGER SYSTEMS INC,ACTIVE,Common Stock
STJO,ST JOSEPH INC,ACTIVE,Common Stock
STKP,STEAKHOUSE PTNR NEW,ACTIVE,Common Stock
STLS,ST LAWRENCE SEAWAY CORP,ACTIVE,Common Stock
STNL,SOLUTION TECH INTL,ACTIVE,Common Stock
STQN,STRATEGIC ACQUIS,ACTIVE,Common Stock
STTAU,STONE TAN CHINA UT,ELIGIBLE,Unit
STTC,SOFTNET TECH CORP,ACTIVE,Common Stock
STTH,STRATUM HOLDINGS INC,ACTIVE,Common Stock
STTKE,SMART-TEK SOLUTIONS,ACTIVE,Common Stock
STUX,SUSTUT EXPLORATION,ELIGIBLE,Common Stock
STWG,S2C GLOBAL SYSTEMS,ACTIVE,Common Stock
STXX,SOUTH TEXAS OIL COMP,ACTIVE,Common Stock
SUFH,SURFECT HOLDINGS INC,ACTIVE,Common Stock
SUGR,SUGAR CREEK FIN CORP,ACTIVE,Common Stock
SULU,"SUPER LUCK, INC.",ACTIVE,Common Stock
SUOT,SUTOR TECHNOLOGY GRP,ACTIVE,Common Stock
SUTB,SUTTER COMMUNITY BNK,ACTIVE,Common Stock
SUTU,SUTURA INC,ACTIVE,Common Stock
SUUB,SUB-URBAN BRANDS INC,ACTIVE,Common Stock
SUWN,SUNWIN INTL NEUTRACL,ACTIVE,Common Stock
SUWO,SUN WORLD PARTNERS,ACTIVE,Common Stock
SVCF,SERVICE 1ST BCP (CA),ACTIVE,Common Stock
SVFL,SILVER FALLS BK (OR),ACTIVE,Common Stock
SVGI,SILVERGRAPH INTL INC,ACTIVE,Common Stock
SVIA,SVI MEDIA INC,ACTIVE,Common Stock
SVMI,SAVI MEDIA GROUP,ACTIVE,Common Stock
SVOX,STARVOX COMMUNICTN A,ACTIVE,Common Stock
SVPE,SILVER PEARL ENTERPR,ACTIVE,Common Stock
SVSA,SUNVESTA INC,ACTIVE,Common Stock
SVSE,SILVER STAR ENERGY,ACTIVE,Common Stock
SVSN,STEREO VISION EN NEW,ACTIVE,Common Stock
SVSO,SHEERVISION INC,ACTIVE,Common Stock
SVXA,SOVEREIGN EXPLORATN,ACTIVE,Common Stock
SWBC,SUNWEST BANK CA,ACTIVE,Common Stock
SWCC,SOUTHWEST CASINO CP,ACTIVE,Common Stock
SWDE,SAWADEE VENTURES INC,ACTIVE,Common Stock
SWEB,STOCKGROUP INFO SYS,ACTIVE,Common Stock
SWME,SWISS MEDICA INC,ACTIVE,Common Stock
SWMX,SWMX INC,ACTIVE,Common Stock
SWRI,SEAWRIGHT HOLDINGS,ACTIVE,Common Stock
SWSEO,SOUTHWESTERN ELEC PWR 5.00 PFD,ACTIVE,Preferred Stock
SWSEP,SOUTHWESTERN ELEC PWR 4.28 PFD,ACTIVE,Preferred Stock
SWTS,SWEET SUCCESS ENTERP,ACTIVE,Common Stock
SWTX,SOUTHWALL TECH INC#,ACTIVE,Common Stock
SWVC,SEAWAY VALLEY CAP CP,ACTIVE,Common Stock
SYBD,SYNTHETIC BLOOD,ACTIVE,Common Stock
SYBF,SYNTEC BIOFUEL INC,ACTIVE,Common Stock
SYDI,SYNDICATION INC,ACTIVE,Common Stock
SYMBA,SYMBOLLON PHARM CL A,ACTIVE,Common Stock
SYMD,SYNTHEMED INC,ACTIVE,Common Stock
SYTE,SITESTAR CORP,ACTIVE,Common Stock
SYVC,SYNOVICS PHARMACEUTL,ACTIVE,Common Stock
SYVT,SYSVIEW TECHNOLOGY,ACTIVE,Common Stock
SYYC,SYDYS CORPORATION,ACTIVE,Common Stock
SYZG,SYZYGY ENTERTAINMENT,ACTIVE,Common Stock
SZBI,SOUTHFIRST BKSHR,ELIGIBLE,Common Stock
SZSN,SHANDONG ZHOUYUAN,ACTIVE,Common Stock
TADF,TACTICAL AIR DEFENSE,ACTIVE,Common Stock
TAGOF,TAG OIL LTD,ACTIVE,Ordinary Shares
TAKDF,TRANSAKT LTD,ACTIVE,Ordinary Shares
TAMG,TRANSNATL AUTO GRP,ACTIVE,Common Stock
TAOL,TAO MINERALS LTD,ACTIVE,Common Stock
TARI,TARI INC.,ACTIVE,Common Stock
TBIO,TRANSGENOMIC INC,ACTIVE,Common Stock
TBJK,TIMBERJACK SPORTING,ACTIVE,Common Stock
TBLC,TIMBERLINE RES CORP,ACTIVE,Common Stock
TBNC,T BANCSHARES INC,ACTIVE,Common Stock
TBNCW,T BANCSHARES INC WT,ACTIVE,Warrant
TBTC,TABLE TRAC INC,ACTIVE,Common Stock
TBYH,T-BAY HOLDINGS INC,ACTIVE,Common Stock
TCAR,TENDERCARE INTL INC,ACTIVE,Common Stock
TCAY,TUSCANY MINERALS LTD,ACTIVE,Common Stock
TCCO,TECHNICAL COMMCTN CP,ACTIVE,Common Stock
TCFC,TRI-COUNTY FINANCIAL,ACTIVE,Common Stock
TCGD,TRACEGUARD TECHNOLOG,ACTIVE,Common Stock
TCHH,TRUSTCASH HOLDINGS,ACTIVE,Common Stock
TCMB,TRISTONE COMMUNITY,ACTIVE,Common Stock
TCNB,TOWN CENTER BK IL,ACTIVE,Common Stock
TCNH,TECHNEST HLDGS INC,ACTIVE,Common Stock
TCPS,TECHNOCONCEPTS INC,ACTIVE,Common Stock
TCXC,TC X CALIBUR INC,ACTIVE,Common Stock
TCYF,TRANSCOMMUNITY FINL,ACTIVE,Common Stock
TDCB,THIRD CENTURY BANCOR,ACTIVE,Common Stock
TDCP,3DICON CORPORATION,ACTIVE,Common Stock
TDLP,TRANSDEL PHARMACTL,ACTIVE,Common Stock
TDYS,TETRIDYN SOLUTIONS,ACTIVE,Common Stock
TDYT,THERMODYNETICS INC,ACTIVE,Common Stock
TEEE,GOLF ROUNDS.COM INC,ACTIVE,Common Stock
TEEX,TREASURE EXPLORATION,ACTIVE,Common Stock
TEGC,THRUST ENERGY CORP.,ACTIVE,Common Stock
TEGN,TELEGEN CORP,ACTIVE,Common Stock
TEGR,TERRA ENERGY & RES,ACTIVE,Common Stock
TEJS,TEJAS INCORPORATED,ACTIVE,Common Stock
TELT,TELTRONICS INC,ACTIVE,Common Stock
TENF,TENFOLD CORP,ACTIVE,Common Stock
TEON,TECTON CORP,ACTIVE,Common Stock
TEVE,TELVUE CORP,ACTIVE,Common Stock
TEWI,TITAN ENERGY WORLDWD,ACTIVE,Common Stock
TFLG,TRAFALGAR INC A,ACTIVE,Common Stock
TFOBF,TELEFONICA ARGENT B,ACTIVE,Ordinary Shares
TGEI,TIGER ETHANOL INTL,ACTIVE,Common Stock
TGEV,TAG EVENTS CORP.,ACTIVE,Common Stock
TGFN,TGFIN HOLDINGS INC,ACTIVE,Common Stock
TGLO,THEGLOBE.COM INC,ACTIVE,Common Stock
TGPC,TONGA CAP CORP,ACTIVE,Common Stock
TGYR,TECHNOLOGY RESOURCES,ACTIVE,Common Stock
THLM,LEHMAN (T H)& CO INC,ACTIVE,Common Stock
THMG,THUNDER MOUNTN GOLD,ACTIVE,Common Stock
THPHF,THINKPATH INC,ACTIVE,Ordinary Shares
THPW,THORIUM POWER LTD,ACTIVE,Common Stock
THSM,TOUCHSTONE MINING,ACTIVE,Common Stock
TIDE,TIDELANDS OIL & GAS,ACTIVE,Common Stock
TIKRF,TIKCRO TECHNOLOGIES,ACTIVE,Ordinary Shares
TIML,TIME LENDING CALIFRN,ACTIVE,Common Stock
TIRTZ,TIDELANDS ROYALTY TR B UBI,ACTIVE,Unit of Beneficial Interest
TISG,TRI-ISTHMUS GROUP,ACTIVE,Common Stock
TITAF,TITAN TRADING ANALYT,ACTIVE,Ordinary Shares
TITT,TITAN TECHNOLOGIES,ACTIVE,Common Stock
TIXC,TIX CORPORATION,ACTIVE,Common Stock
TJSW,TJS WOOD FLOORING,ACTIVE,Common Stock
TKAT,TEEKA TAN PRODUCTS,ACTIVE,Common Stock
TKER,TASKER PRODUCTS CORP,ACTIVE,Common Stock
TKGN,TEKOIL & GAS NEW,ACTIVE,Common Stock
TKNK,TEKNIK DIGITAL ARTS,ACTIVE,Common Stock
TLCO,TELECONNECT INC,ACTIVE,Common Stock
TLHO,TRESTLE HOLDINGS INC,ACTIVE,Common Stock
TLPE,TELEPLUS WORLD CORP,ACTIVE,Common Stock
TMBXF,TOMBSTONE EXPLORTN,ACTIVE,Ordinary Shares
TMCI,"TOMBSTONE CARDS, INC",ACTIVE,Common Stock
TMCIU,TOMBSTONE CARDS UNIT,ELIGIBLE,Unit
TMCIW,TOMBSTONE CARDS WT A,ELIGIBLE,Warrant
TMCIZ,TOMBSTONE CARDS WT B,ELIGIBLE,Warrant
TMED,TRIMEDYNE INC,ACTIVE,Common Stock
TMEG,TRIMEDIA ENTERTAINMT,ACTIVE,Common Stock
TMEN,THERMOENERGY CORP,ACTIVE,Common Stock
TMGG,TINTIC GOLD MINING,ACTIVE,Common Stock
TMLN,TIMELINE INC,ACTIVE,Common Stock
TMNC,TRANSGLOBAL MINING C,ACTIVE,Common Stock
TMOL,TRIMOL GROUP INC,ACTIVE,Common Stock
TMTP,TMT CAPITAL CORP,ACTIVE,Common Stock
TMXO,TRIMAX CORPORATION,ACTIVE,Common Stock
TNEN,TRUE NORTH ENERGY CP,ACTIVE,Common Stock
TNFG,TERRA NOVA FINL NEW,ACTIVE,Common Stock
TNPH,TIAN`AN PHARMACEUTIC,ACTIVE,Common Stock
TNRK,TNR TECHNICAL INC,ACTIVE,Common Stock
TNRO,TERRA NOSTRA RESOURC,ACTIVE,Common Stock
TNSB,TRANSBOTICS CORP,ACTIVE,Common Stock
TNSP,TANK SPORTS INC,ACTIVE,Common Stock
TNSX,TRANSAX INTL LTD,ACTIVE,Common Stock
TNTD,TNT DESIGNS INC,ACTIVE,Common Stock
TNXI,TELANETIX INC,ACTIVE,Common Stock
TOAK,TREATY OAK BANCP TX,ACTIVE,Common Stock
TOBC,TOWER BANCORP INC,ACTIVE,Common Stock
TOGI,TORNADO GOLD INTL CP,ACTIVE,Common Stock
TONJ,TONGJI HEALTHCARE GP,ELIGIBLE,Common Stock
TOOT,TOOTIE PIE COMPANY,ACTIVE,Common Stock
TOPLF,TRANS-ORIENT PETROLM,ACTIVE,Ordinary Shares
TORO,TORO VENTURE INC.,ACTIVE,Common Stock
TOTG,2-TRACK GLOBAL INC,ACTIVE,Common Stock
TOVC,TORVEC INC,ACTIVE,Common Stock
TPDI,TRUE PRODUCT ID INC,ACTIVE,Common Stock
TPIM,TAPIMMUNE INC,ACTIVE,Common Stock
TPLM,TRIANGLE PETROLEUM,ACTIVE,Common Stock
TPTQ,"TRIP TECH, INC.",ACTIVE,Common Stock
TPWR,TRACKPOWER INC,ACTIVE,Common Stock
TRBD,TURBODYNE TECHS INC,ACTIVE,Common Stock
TRBXE,TRB SYSTEMS INTL INC,ACTIVE,Common Stock
TRBY,TORBAY HOLDINGS INC,ACTIVE,Common Stock
TRDQ,TRADEQUEST INTL,ACTIVE,Common Stock
TRDY,TRUDY CORP,ACTIVE,Common Stock
TREN,TORRENT ENERGY CORP,ACTIVE,Common Stock
TRES,THERETIREMENTSOLUTN,ACTIVE,Common Stock
TRET,TREND TECHNOLOGY,ACTIVE,Common Stock
TRFN,TRANSNATL FIN NTK,ELIGIBLE,Common Stock
TRMAW,TRICO MARINE SV WT A,ACTIVE,Warrant
TRMAZ,TRICO MARINE SV WT B,ACTIVE,Warrant
TRNC,TRANS-SCIENCE CORPOR,ACTIVE,Common Stock
TRNP,"TURNAROUND PARTNERS,",ACTIVE,Common Stock
TRNT,TRANSNET CORP,ACTIVE,Common Stock
TRPS,TRIPOS INC,ACTIVE,Common Stock
TRSU,TREASURE STATE BK MT,ACTIVE,Common Stock
TRTI,TRANSTECH INDUSTRIES INC,ACTIVE,Common Stock
TRUL,"TRULITE, INC.",ACTIVE,Common Stock
TRVB,TRI-VALLEY BANK,ACTIVE,Common Stock
TRYF,TRYCERA FINANCIAL,ACTIVE,Common Stock
TSBC,TSB FINANCIAL CORP,ACTIVE,Common Stock
TSEO,TRI-STATE 1ST BANC,ACTIVE,Common Stock
TSPD,TRADESHOW PRODUCTS,ACTIVE,Common Stock
TSSR,TISSERA INC,ACTIVE,Common Stock
TSSW,TOUCHSTONE SOFTWARE CORP,ACTIVE,Common Stock
TSTA,TURBOSONIC TECHNOLOGIES INC,ACTIVE,Common Stock
TSYI,TERRA SYSTEMS INC,ACTIVE,Common Stock
TTDS,TRITON DISTRIBUTION,ACTIVE,Common Stock
TTEG,TURBINE TRUCK ENGINE,ACTIVE,Common Stock
TTGL,TITAN GLOBAL HLDGS,ACTIVE,Common Stock
TTII,TREE TOP INDUSTRIES,ACTIVE,Common Stock
TTKA,TATONKA OIL AND GAS,ACTIVE,Common Stock
TTNUF,TITANIUM GROUP LTD,ACTIVE,Ordinary Shares
TTRX,TETRAGENEX PHARMA,ACTIVE,Common Stock
TTSP,TRANSTECH SVCS PRTNR,ACTIVE,Common Stock
TTSPU,TRANSTECH SVC PTNRS,ACTIVE,Unit
TTSPW,TRANSTECH SVCS PRTNR,ACTIVE,Warrant
TUMIF,TUMI RES LTD,ACTIVE,Ordinary Shares
TVEN,TERRACE VENTURES NEW,ACTIVE,Common Stock
TVHT,TRAVEL HUNT HLDG NEW,ACTIVE,Common Stock
TVLS,TRAVELSTAR INC,ACTIVE,Common Stock
TVOC,TEXAS VANGUARD OIL CO,ACTIVE,Common Stock
TVOG,TURNER VALLEY OILGAS,ACTIVE,Common Stock
TWCF,TOWN & COUNTRY FINL,ACTIVE,Common Stock
TWFH,24HOLDINGS INC,ACTIVE,Common Stock
TWLP,TWL CORPORATION,ACTIVE,Common Stock
TWNE,TOWNE BANCORP (AZ),ACTIVE,Common Stock
TWOC,TRANS WORLD CORP,ACTIVE,Common Stock
TWRT,TOWER TECH HOLDINGS,ACTIVE,Common Stock
TXDV,TEXADA VENTURES INC,ACTIVE,Common Stock
TXEG,THEATER XTREME ENTMT,ACTIVE,Common Stock
TXHG,TX HOLDINGS INC,ACTIVE,Common Stock
TXLA,TEXOLA ENERGY CORP,ACTIVE,Common Stock
TXPO,TXP CORPORATION,ACTIVE,Common Stock
TYBT,TRINITY BANK NA (TX),ACTIVE,Common Stock
TYCB,TAYLOR CALVIN B BKSH,ACTIVE,Common Stock
TYFG,TRI COUNTY FINANCIAL,ACTIVE,Common Stock
TYPT,TYPHOON TOUCH TECHS,ACTIVE,Common Stock
TYRIA,TREY RESOURCES CL A,ACTIVE,Common Stock
TZMT,TELZUIT MEDICAL TECH,ACTIVE,Common Stock
UABK,UNITED AMERICN BK CA,ACTIVE,Common Stock
UAMA,UNITED AMERICAN CORP,ACTIVE,Common Stock
UAMY,U S ANTIMONY CORP,ACTIVE,Common Stock
UBAB,UNITED BANCORP ALA,ACTIVE,Common Stock
UBDE,US BIODEFENSE INC,ACTIVE,Common Stock
UBDT,UBRANDIT.COM,ACTIVE,Common Stock
UBHI,UBID.COM HOLDINGS,ACTIVE,Common Stock
UBMI,UNITED BANCORP (MI),ACTIVE,Common Stock
UCBN,UNITED COMMERCE BNCP,ACTIVE,Common Stock
UCCOE,URANIUMCORE COMPANY,ACTIVE,Common Stock
UCHB,UC HUB GROUP INC,ACTIVE,Common Stock
UCIA,UCI MEDICAL AFFILIAT,ACTIVE,Common Stock
UCMT,UNIVERSAL CAP MGMT,ELIGIBLE,Common Stock
UCNN,UCN INC,ACTIVE,Common Stock
UCOI,UNICO INC (AZ),ACTIVE,Common Stock
UCPI,UNICORP INC NEW,ACTIVE,Common Stock
UDHI,UNION DENTAL HLDGS,ACTIVE,Common Stock
UDRY,U.S. DRY CLEANING CP,ACTIVE,Common Stock
UDRYW,U.S. DRY CLEANING WT,ACTIVE,Warrant
UDTT,UNIVERSAL DETECTION,ACTIVE,Common Stock
UEEC,UNITED ECOENERGY,ACTIVE,Common Stock
UELMO,UNION ELEC CO $3.70,ACTIVE,Preferred Stock
UEPCN,UNION ELEC CO 4.75,ACTIVE,Preferred Stock
UEPCP,UNION ELEC CO $4.30,ACTIVE,Preferred Stock
UFBC,UNITED FINL BANKING COS NEW,ACTIVE,Common Stock
UFEN,UNITED FUEL & ENERGY,ACTIVE,Common Stock
UFFC,UFOOD RESTAURANT GRP,ACTIVE,Common Stock
UFOG,UNIVERSAL FOG INC,ACTIVE,Common Stock
UFYC,UNIFY CORP,ACTIVE,Common Stock
UGHO,UNIVERSAL GUARDIAN,ACTIVE,Common Stock
UGNE,UNIGENE LABS INC,ACTIVE,Common Stock
UGTH,US GEOTHERMAL INC,ACTIVE,Common Stock
UGVMF,UNGAVA MINES INC,ACTIVE,Ordinary Shares
UHFI,UHF INCORPORATED,ACTIVE,Common Stock
UHID,UNIVERSAL HEALTH SVC,ACTIVE,Common Stock
UIFC,UNITI FINANCIAL CORP,ACTIVE,Common Stock
UITA,UTILICRAFT AEROSPACE,ACTIVE,Common Stock
UITK,"ULTITEK, LTD.",ACTIVE,Common Stock
UNBH,UNION BANKSHARES CO,ACTIVE,Common Stock
UNNF,UNION NATL FINCL CORP (PA),ACTIVE,Common Stock
UNRG,UNITED ENERGY CORP,ACTIVE,Common Stock
UNTN,UNITED TENN BANKSHS,ACTIVE,Common Stock
UNVC,UNIVEC INC,ACTIVE,Common Stock
UNXL,UNI-PIXEL INC,ACTIVE,Common Stock
UOMD,UROMED CORP,ACTIVE,Common Stock
UPBS,UPSTREAM BIOSCIENCES,ACTIVE,Common Stock
UPDA,UNIVERSAL PROP DEVL,ACTIVE,Common Stock
UPSN,"UPSNAP, INC.",ACTIVE,Common Stock
URBT,URBAN TELEVSION NEW,ACTIVE,Common Stock
URCO,URANIUM 308 CORP,ACTIVE,Common Stock
URGP,URIGEN PHARMACEUTCLS,ACTIVE,Common Stock
URHN,URANIUM HUNTER CORP,ACTIVE,Common Stock
URON,URON INC,ACTIVE,Common Stock
URST,URANIUM STAR CORP,ACTIVE,Common Stock
URXE,UREX ENERGY CORP,ACTIVE,Common Stock
USATP,USA TECHNOLOGIES PFD,ACTIVE,Preferred Stock
USAU,USA URANIUM CORP,ACTIVE,Common Stock
USBK,USA BANK (NY),ACTIVE,Common Stock
USBL,U S BASKETBALL LEAGU,ACTIVE,Common Stock
USCS,USCORP,ACTIVE,Common Stock
USEI,US ENERGY INITIATIVE,ACTIVE,Common Stock
USFI,US FARMS INC,ACTIVE,Common Stock
USHP,US HELICOPTER CORP,ACTIVE,Common Stock
USMT,US METRO BANK CA,ACTIVE,Common Stock
USNU,U S NEUROSURGICAL INC,ACTIVE,Common Stock
USOO,US 1 INDUSTRIES,ACTIVE,Common Stock
USPR,US PRECIOUS METALS,ACTIVE,Common Stock
USSU,USA SUPERIOR ENERGY,ACTIVE,Common Stock
USTX,U S T M A N TECHNOLOGIES INC,ACTIVE,Common Stock
USUI,US URANIUM INC.,ACTIVE,Common Stock
USVO,U S A VIDEO INTERACT,ACTIVE,Common Stock
USXPE,UNIVERSAL EXPRESS,ACTIVE,Common Stock
UTGN,UTG INC,ACTIVE,Common Stock
UTLM,USTELEMATICS INC,ACTIVE,Common Stock
UTSYF,UNITED TRAFFIC SYSTM,ACTIVE,Ordinary Shares
UTUC,UTAH URANIUM CORP,ACTIVE,Common Stock
UTVG,UNIVERSAL TRAVEL GRP,ACTIVE,Common Stock
UTYW,UNITY WIRELESS CORPORATION,ACTIVE,Common Stock
UVCL,UNIVERCELL HOLDINGS,ACTIVE,Common Stock
UVICF,UNILENS VISION INC,ACTIVE,Ordinary Shares
UVSE,UNIVERSAL ENERGY CP,ACTIVE,Common Stock
UVUM,UVUMOBILE INC,ACTIVE,Common Stock
UWHR,UWHARRIE CAP CORP,ACTIVE,Common Stock
UWKI,UWINK INC (DEL),ACTIVE,Common Stock
VABK,VIRGINIA NATL BNK,ACTIVE,Common Stock
VAPH,VASO ACTIVE PHARMA A,ACTIVE,Common Stock
VASO,VASOMEDICAL INC,ACTIVE,Common Stock
VBDG,VERTICAL BRANDING,ACTIVE,Common Stock
VBTC,VUBOTICS INC,ACTIVE,Common Stock
VCBB,VENTURA COUNTY BK CA,ACTIVE,Common Stock
VCBC,VALLEY COMTY BK (CA),ACTIVE,Common Stock
VCBP,VALLEY COMMERCE CA,ACTIVE,Common Stock
VCDV,VICTORY DIVIDE MNG,ACTIVE,Common Stock
VCMG,VERACITY MGMT GLOBAL,ACTIVE,Common Stock
VCRT,VICOR TECHNOLOGIES,ACTIVE,Common Stock
VCST,VIEWCAST.COM,ACTIVE,Common Stock
VCSY,VERTICAL COMP SYS,ACTIVE,Common Stock
VCTPF,VALCENT PRODUCTS INC,ACTIVE,Ordinary Shares
VCTYE,VIDEOLOCITY INTL INC,ACTIVE,Common Stock
VDOR,VISTA DORADA CORP.,ACTIVE,Common Stock
VECT,"VECTR SYSTEMS, INC.",ACTIVE,Common Stock
VEDO,VILLAGEEDOCS INC,ACTIVE,Common Stock
VEII,VOYAGER ENTMT INTL,ACTIVE,Common Stock
VELPM,VIRGINIA EL & PW 4.8,ACTIVE,Preferred Stock
VELPN,VIRGINIA EL & PW 4.2,ACTIVE,Preferred Stock
VERA,VERAMARK TECHS INC,ACTIVE,Common Stock
VFIN,VFINANCE INC,ACTIVE,Common Stock
VHGI,VIRTUALHEALTH TECH,ACTIVE,Common Stock
VHMC,VALLEY HIGH MINING,ACTIVE,Common Stock
VHSL,VERTICAL HEALTH COM,ACTIVE,Common Stock
VHSLW,VERTICAL HEALTH WT,ACTIVE,Warrant
VHTI,BANYAN HOTEL INVESMT,ACTIVE,Common Stock
VIIN,VICTORIA INDUSTRIES,ACTIVE,Common Stock
VIOSF,VIOSOLAR INC,ACTIVE,Ordinary Shares
VISRF,VISIPHOR CORPORATION,ACTIVE,Ordinary Shares
VKSY,VIKING SYSTEMS INC,ACTIVE,Common Stock
VLDI,VALIDIAN CORPORATION,ELIGIBLE,Common Stock
VLLA,VELLA PRODUCTIONS,ACTIVE,Common Stock
VLYF,VALLEY FORGE COMPOSI,ACTIVE,Common Stock
VMCS,VISUALMED CLINCL SOL,ACTIVE,Common Stock
VMHIF,VIRTUAL MEDIA HLDGS,ACTIVE,Ordinary Shares
VMII,VOICE MOBILITY INTL,ACTIVE,Common Stock
VMSY,VISUAL MANAGEMT SYST,ACTIVE,Common Stock
VNGM,VANGUARD MINERALS CP,ACTIVE,Common Stock
VODG,VITRO DIAGNOSTICS INC,ACTIVE,Common Stock
VOIC,VOIP INC,ACTIVE,Common Stock
VOIS,VOIS INC,ACTIVE,Common Stock
VOISW,VOIS INC WT,ACTIVE,Warrant
VOSC,"VOCALSCAPE NETWORKS,",ACTIVE,Common Stock
VOYT,VOYANT INTL CORP,ACTIVE,Common Stock
VPGC,VPGI CORP,ACTIVE,Common Stock
VPRO,VIROPRO INC,ACTIVE,Common Stock
VPWS,VIPER POWERSPORTS,ACTIVE,Common Stock
VQPH,VIOQUEST PHARMACEUT,ACTIVE,Common Stock
VRAIE,VIRAGEN INC,ACTIVE,Common Stock
VRAL,VIRAL GENETICS INC,ACTIVE,Common Stock
VRCC,VERTICAL COMMUNICATN,ACTIVE,Common Stock
VRDE,VERIDIEN CORP,ACTIVE,Common Stock
VRDG,VERIDIGM INC,ACTIVE,Common Stock
VRGEE,VIRAGEN INTL INC,ACTIVE,Common Stock
VSCO,"VISCORP, INC.",ACTIVE,Common Stock
VSDL,VERSADIAL INC,ACTIVE,Common Stock
VSPC,VIASPACE INC,ACTIVE,Common Stock
VSRV,"VOICESERVE, INC.",ACTIVE,Common Stock
VSTL,VISTULA COMMUNICATNS,ACTIVE,Common Stock
VSUL,VISUALANT INC,ACTIVE,Common Stock
VSUR,VSURANCE INC,ACTIVE,Common Stock
VSYN,VALENTEC SYSTEMS INC,ACTIVE,Common Stock
VSYS,VISCOUNT SYSTEMS INC,ACTIVE,Common Stock
VTBD,VITALTRUST BUSINESS,ACTIVE,Common Stock
VTKT,VERUTEK TECHNOLOGIES,ACTIVE,Common Stock
